date,country,temperature,rainfall
2021-07-09,Argentina,-6,102
2021-07-09,Denmark,26,249
2021-07-09,China,-10,176
2021-07-09,Australia,42,95
2021-07-10,France,34,41
2021-07-10,Argentina,-3,150
2021-07-10,Denmark,11,124
2021-07-10,China,40,226
2021-07-10,Australia,28,303
2021-07-11,France,0,23
2021-07-11,Argentina,46,105
2021-07-11,Denmark,33,21
2021-07-11,China,17,35
2021-07-11,Australia,34,114
2021-07-12,France,5,278
2021-07-12,Argentina,-11,114
2021-07-12,Denmark,43,59
2021-07-12,China,16,187
2021-07-12,Australia,42,138
2021-07-13,France,41,145
2021-07-13,Argentina,-1,44
2021-07-13,Denmark,-4,259
2021-07-13,China,-7,126
2021-07-13,Australia,33,278
2021-07-14,France,27,299
2021-07-14,Argentina,15,18
2021-07-14,Denmark,42,23
2021-07-14,China,19,57
2021-07-14,Australia,-4,194
2021-07-15,France,17,55
2021-07-15,Argentina,7,129
2021-07-15,Denmark,36,210
2021-07-15,China,3,105
2021-07-15,Australia,26,55
2021-07-16,France,48,195
2021-07-16,Argentina,-4,166
2021-07-16,Denmark,-11,55
2021-07-16,China,34,244
2021-07-16,Australia,19,119
2021-07-17,France,-1,33
2021-07-17,Argentina,-2,81
2021-07-17,Denmark,49,103
2021-07-17,China,48,290
2021-07-17,Australia,10,101
2021-07-18,France,43,125
2021-07-18,Argentina,44,57
2021-07-18,Denmark,6,78
2021-07-18,China,54,115
2021-07-18,Australia,-7,24
2021-07-19,France,40,0
2021-07-19,Argentina,49,192
2021-07-19,Denmark,-8,324
2021-07-19,China,4,235
2021-07-19,Australia,23,78
2021-07-20,France,31,46
2021-07-20,Argentina,-5,70
2021-07-20,Denmark,34,31
2021-07-20,China,24,213
2021-07-20,Australia,9,147
2021-07-21,France,42,18
2021-07-21,Argentina,4,324
2021-07-21,Denmark,-5,292
2021-07-21,China,26,135
2021-07-21,Australia,54,148
2021-07-22,France,50,305
2021-07-22,Argentina,27,349
2021-07-22,Denmark,19,98
2021-07-22,China,13,123
2021-07-22,Australia,6,303
2021-07-23,France,38,278
2021-07-23,Argentina,-5,49
2021-07-23,Denmark,-5,277
2021-07-23,China,55,39
2021-07-23,Australia,6,74
2021-07-24,France,27,169
2021-07-24,Argentina,18,186
2021-07-24,Denmark,11,250
2021-07-24,China,21,335
2021-07-24,Australia,-4,101
2021-07-25,France,26,48
2021-07-25,Argentina,4,212
2021-07-25,Denmark,16,349
2021-07-25,China,4,337
2021-07-25,Australia,30,192
2021-07-26,France,28,174
2021-07-26,Argentina,-11,69
2021-07-26,Denmark,18,112
2021-07-26,China,47,343
2021-07-26,Australia,-5,252
2021-07-27,France,10,31
2021-07-27,Argentina,54,228
2021-07-27,Denmark,32,323
2021-07-27,China,-3,38
2021-07-27,Australia,23,118
2021-07-28,France,50,45
2021-07-28,Argentina,31,49
2021-07-28,Denmark,29,168
2021-07-28,China,11,307
2021-07-28,Australia,52,269
2021-07-29,France,33,289
2021-07-29,Argentina,22,2
2021-07-29,Denmark,0,345
2021-07-29,China,13,178
2021-07-29,Australia,13,223
2021-07-30,France,28,150
2021-07-30,Argentina,18,134
2021-07-30,Denmark,19,176
2021-07-30,China,39,206
2021-07-30,Australia,33,310
2021-07-31,France,32,0
2021-07-31,Argentina,35,214
2021-07-31,Denmark,10,323
2021-07-31,China,45,236
2021-07-31,Australia,16,32
2021-08-01,France,34,8
2021-08-01,Argentina,51,27
2021-08-01,Denmark,35,46
2021-08-01,China,42,276
2021-08-01,Australia,4,301
2021-08-02,France,26,176
2021-08-02,Argentina,3,45
2021-08-02,Denmark,10,53
2021-08-02,China,55,8
2021-08-02,Australia,30,262
2021-08-03,France,20,52
2021-08-03,Argentina,35,16
2021-08-03,Denmark,51,179
2021-08-03,China,37,178
2021-08-03,Australia,-5,193
2021-08-04,France,30,70
2021-08-04,Argentina,50,313
2021-08-04,Denmark,-5,99
2021-08-04,China,9,216
2021-08-04,Australia,26,34
2021-08-05,France,28,220
2021-08-05,Argentina,49,160
2021-08-05,Denmark,51,211
2021-08-05,China,-6,208
2021-08-05,Australia,55,128
2021-08-06,France,35,37
2021-08-06,Argentina,51,344
2021-08-06,Denmark,51,131
2021-08-06,China,20,78
2021-08-06,Australia,18,40
2021-08-07,France,25,25
2021-08-07,Argentina,30,271
2021-08-07,Denmark,4,256
2021-08-07,China,54,28
2021-08-07,Australia,0,318
2021-08-08,France,45,34
2021-08-08,Argentina,-10,203
2021-08-08,Denmark,19,53
2021-08-08,China,-1,274
2021-08-08,Australia,34,12
2021-08-09,France,15,318
2021-08-09,Argentina,0,194
2021-08-09,Denmark,44,210
2021-08-09,China,-9,278
2021-08-09,Australia,21,159
2021-08-10,France,21,115
2021-08-10,Argentina,3,175
2021-08-10,Denmark,25,271
2021-08-10,China,3,68
2021-08-10,Australia,-4,342
2021-08-11,France,46,189
2021-08-11,Argentina,3,278
2021-08-11,Denmark,-3,64
2021-08-11,China,46,274
2021-08-11,Australia,39,169
2021-08-12,France,13,28
2021-08-12,Argentina,50,80
2021-08-12,Denmark,15,180
2021-08-12,China,-11,204
2021-08-12,Australia,39,259
2021-08-13,France,28,80
2021-08-13,Argentina,6,2
2021-08-13,Denmark,-5,53
2021-08-13,China,36,233
2021-08-13,Australia,28,197
2021-08-14,France,52,13
2021-08-14,Argentina,51,246
2021-08-14,Denmark,22,3
2021-08-14,China,12,69
2021-08-14,Australia,30,104
2021-08-15,France,-4,36
2021-08-15,Argentina,38,159
2021-08-15,Denmark,41,308
2021-08-15,China,2,237
2021-08-15,Australia,46,228
2021-08-16,France,-2,225
2021-08-16,Argentina,54,272
2021-08-16,Denmark,4,128
2021-08-16,China,28,328
2021-08-16,Australia,31,242
2021-08-17,France,10,164
2021-08-17,Argentina,2,185
2021-08-17,Denmark,-1,113
2021-08-17,China,-2,268
2021-08-17,Australia,11,45
2021-08-18,France,-7,160
2021-08-18,Argentina,-5,98
2021-08-18,Denmark,41,59
2021-08-18,China,9,211
2021-08-18,Australia,23,262
2021-08-19,France,-3,165
2021-08-19,Argentina,-8,190
2021-08-19,Denmark,18,334
2021-08-19,China,1,317
2021-08-19,Australia,-6,255
2021-08-20,France,37,322
2021-08-20,Argentina,5,154
2021-08-20,Denmark,45,182
2021-08-20,China,29,258
2021-08-20,Australia,23,90
2021-08-21,France,-1,202
2021-08-21,Argentina,42,187
2021-08-21,Denmark,18,155
2021-08-21,China,44,26
2021-08-21,Australia,16,163
2021-08-22,France,3,47
2021-08-22,Argentina,21,312
2021-08-22,Denmark,20,178
2021-08-22,China,24,110
2021-08-22,Australia,33,197
2021-08-23,France,48,325
2021-08-23,Argentina,46,123
2021-08-23,Denmark,48,264
2021-08-23,China,2,72
2021-08-23,Australia,51,14
2021-08-24,France,1,336
2021-08-24,Argentina,52,165
2021-08-24,Denmark,24,2
2021-08-24,China,55,284
2021-08-24,Australia,17,15
2021-08-25,France,49,89
2021-08-25,Argentina,24,232
2021-08-25,Denmark,27,274
2021-08-25,China,29,9
2021-08-25,Australia,21,34
2021-08-26,France,23,228
2021-08-26,Argentina,18,25
2021-08-26,Denmark,22,25
2021-08-26,China,44,31
2021-08-26,Australia,-9,115
2021-08-27,France,50,129
2021-08-27,Argentina,53,222
2021-08-27,Denmark,5,334
2021-08-27,China,-2,301
2021-08-27,Australia,32,215
2021-08-28,France,30,164
2021-08-28,Argentina,26,342
2021-08-28,Denmark,-6,171
2021-08-28,China,6,117
2021-08-28,Australia,9,66
2021-08-29,France,54,175
2021-08-29,Argentina,-9,250
2021-08-29,Denmark,0,86
2021-08-29,China,12,68
2021-08-29,Australia,8,53
2021-08-30,France,18,31
2021-08-30,Argentina,41,152
2021-08-30,Denmark,10,5
2021-08-30,China,42,123
2021-08-30,Australia,32,336
2021-08-31,France,42,47
2021-08-31,Argentina,27,235
2021-08-31,Denmark,18,316
2021-08-31,China,7,330
2021-08-31,Australia,-9,66
2021-09-01,France,-3,28
2021-09-01,Argentina,-4,154
2021-09-01,Denmark,34,70
2021-09-01,China,9,235
2021-09-01,Australia,-9,151
2021-09-02,France,34,333
2021-09-02,Argentina,39,325
2021-09-02,Denmark,33,114
2021-09-02,China,47,168
2021-09-02,Australia,19,9
2021-09-03,France,30,76
2021-09-03,Argentina,10,215
2021-09-03,Denmark,48,158
2021-09-03,China,25,176
2021-09-03,Australia,49,10
2021-09-04,France,23,41
2021-09-04,Argentina,-11,244
2021-09-04,Denmark,9,321
2021-09-04,China,-10,285
2021-09-04,Australia,3,107
2021-09-05,France,38,115
2021-09-05,Argentina,55,60
2021-09-05,Denmark,47,4
2021-09-05,China,51,167
2021-09-05,Australia,19,263
2021-09-06,France,16,347
2021-09-06,Argentina,19,148
2021-09-06,Denmark,41,60
2021-09-06,China,-7,329
2021-09-06,Australia,21,22
2021-09-07,France,14,153
2021-09-07,Argentina,10,157
2021-09-07,Denmark,43,42
2021-09-07,China,31,60
2021-09-07,Australia,26,221
2021-09-08,France,36,229
2021-09-08,Argentina,44,122
2021-09-08,Denmark,31,52
2021-09-08,China,49,192
2021-09-08,Australia,-10,306
2021-09-09,France,15,59
2021-09-09,Argentina,48,155
2021-09-09,Denmark,47,104
2021-09-09,China,12,295
2021-09-09,Australia,21,18
2021-09-10,France,18,75
2021-09-10,Argentina,-10,215
2021-09-10,Denmark,0,220
2021-09-10,China,42,37
2021-09-10,Australia,45,114
2021-09-11,France,10,239
2021-09-11,Argentina,-2,266
2021-09-11,Denmark,-2,345
2021-09-11,China,50,213
2021-09-11,Australia,55,347
2021-09-12,France,-3,253
2021-09-12,Argentina,34,221
2021-09-12,Denmark,51,72
2021-09-12,China,31,22
2021-09-12,Australia,53,89
2021-09-13,France,36,122
2021-09-13,Argentina,14,235
2021-09-13,Denmark,10,311
2021-09-13,China,39,203
2021-09-13,Australia,31,336
2021-09-14,France,8,284
2021-09-14,Argentina,50,41
2021-09-14,Denmark,5,102
2021-09-14,China,41,113
2021-09-14,Australia,41,299
2021-09-15,France,15,108
2021-09-15,Argentina,38,41
2021-09-15,Denmark,-11,214
2021-09-15,China,50,129
2021-09-15,Australia,8,101
2021-09-16,France,-6,330
2021-09-16,Argentina,35,40
2021-09-16,Denmark,26,138
2021-09-16,China,8,145
2021-09-16,Australia,11,250
2021-09-17,France,23,131
2021-09-17,Argentina,37,318
2021-09-17,Denmark,53,28
2021-09-17,China,10,228
2021-09-17,Australia,43,149
2021-09-18,France,-1,179
2021-09-18,Argentina,2,219
2021-09-18,Denmark,18,306
2021-09-18,China,0,293
2021-09-18,Australia,35,131
2021-09-19,France,28,261
2021-09-19,Argentina,33,69
2021-09-19,Denmark,25,214
2021-09-19,China,13,265
2021-09-19,Australia,1,232
2021-09-20,France,16,90
2021-09-20,Argentina,-3,328
2021-09-20,Denmark,51,331
2021-09-20,China,36,271
2021-09-20,Australia,14,193
2021-09-21,France,-2,226
2021-09-21,Argentina,1,236
2021-09-21,Denmark,32,271
2021-09-21,China,32,342
2021-09-21,Australia,30,198
2021-09-22,France,33,31
2021-09-22,Argentina,6,326
2021-09-22,Denmark,7,219
2021-09-22,China,14,97
2021-09-22,Australia,-6,305
2021-09-23,France,7,221
2021-09-23,Argentina,0,135
2021-09-23,Denmark,41,175
2021-09-23,China,29,92
2021-09-23,Australia,17,331
2021-09-24,France,2,53
2021-09-24,Argentina,-3,2
2021-09-24,Denmark,39,203
2021-09-24,China,54,55
2021-09-24,Australia,4,131
2021-09-25,France,-5,75
2021-09-25,Argentina,3,41
2021-09-25,Denmark,19,290
2021-09-25,China,1,207
2021-09-25,Australia,-5,57
2021-09-26,France,23,36
2021-09-26,Argentina,26,145
2021-09-26,Denmark,-9,111
2021-09-26,China,37,243
2021-09-26,Australia,8,167
2021-09-27,France,37,336
2021-09-27,Argentina,-10,71
2021-09-27,Denmark,48,160
2021-09-27,China,31,8
2021-09-27,Australia,-11,19
2021-09-28,France,-3,178
2021-09-28,Argentina,25,298
2021-09-28,Denmark,37,321
2021-09-28,China,5,84
2021-09-28,Australia,49,223
2021-09-29,France,37,319
2021-09-29,Argentina,37,197
2021-09-29,Denmark,-10,40
2021-09-29,China,40,79
2021-09-29,Australia,2,257
2021-09-30,France,46,332
2021-09-30,Argentina,22,239
2021-09-30,Denmark,29,43
2021-09-30,China,-8,90
2021-09-30,Australia,46,263
2021-10-01,France,-2,39
2021-10-01,Argentina,45,68
2021-10-01,Denmark,49,27
2021-10-01,China,17,115
2021-10-01,Australia,21,323
2021-10-02,France,40,261
2021-10-02,Argentina,7,282
2021-10-02,Denmark,12,266
2021-10-02,China,34,347
2021-10-02,Australia,29,200
2021-10-03,France,45,312
2021-10-03,Argentina,6,56
2021-10-03,Denmark,26,252
2021-10-03,China,38,122
2021-10-03,Australia,34,192
2021-10-04,France,47,298
2021-10-04,Argentina,54,173
2021-10-04,Denmark,9,202
2021-10-04,China,2,326
2021-10-04,Australia,51,100
2021-10-05,France,-2,288
2021-10-05,Argentina,22,30
2021-10-05,Denmark,0,275
2021-10-05,China,15,253
2021-10-05,Australia,1,291
2021-10-06,France,5,105
2021-10-06,Argentina,53,40
2021-10-06,Denmark,44,202
2021-10-06,China,22,73
2021-10-06,Australia,54,106
2021-10-07,France,2,93
2021-10-07,Argentina,1,249
2021-10-07,Denmark,47,40
2021-10-07,China,30,279
2021-10-07,Australia,-11,131
2021-10-08,France,-4,118
2021-10-08,Argentina,9,287
2021-10-08,Denmark,38,83
2021-10-08,China,47,28
2021-10-08,Australia,-6,167
2021-10-09,France,43,19
2021-10-09,Argentina,47,232
2021-10-09,Denmark,52,209
2021-10-09,China,-10,316
2021-10-09,Australia,-11,250
2021-10-10,France,-5,248
2021-10-10,Argentina,-10,190
2021-10-10,Denmark,4,49
2021-10-10,China,-10,259
2021-10-10,Australia,53,221
2021-10-11,France,6,263
2021-10-11,Argentina,9,222
2021-10-11,Denmark,-1,205
2021-10-11,China,26,176
2021-10-11,Australia,8,241
2021-10-12,France,-9,109
2021-10-12,Argentina,53,296
2021-10-12,Denmark,53,300
2021-10-12,China,37,227
2021-10-12,Australia,36,28
2021-10-13,France,23,348
2021-10-13,Argentina,37,16
2021-10-13,Denmark,49,33
2021-10-13,China,7,198
2021-10-13,Australia,30,130
2021-10-14,France,36,164
2021-10-14,Argentina,-8,78
2021-10-14,Denmark,54,35
2021-10-14,China,21,284
2021-10-14,Australia,44,88
2021-10-15,France,27,130
2021-10-15,Argentina,22,13
2021-10-15,Denmark,1,274
2021-10-15,China,-6,165
2021-10-15,Australia,-6,114
2021-10-16,France,18,305
2021-10-16,Argentina,38,141
2021-10-16,Denmark,13,124
2021-10-16,China,15,234
2021-10-16,Australia,39,308
2021-10-17,France,-9,321
2021-10-17,Argentina,19,347
2021-10-17,Denmark,24,267
2021-10-17,China,24,264
2021-10-17,Australia,24,295
2021-10-18,France,50,317
2021-10-18,Argentina,4,94
2021-10-18,Denmark,33,276
2021-10-18,China,24,79
2021-10-18,Australia,21,267
2021-10-19,France,52,247
2021-10-19,Argentina,31,110
2021-10-19,Denmark,14,330
2021-10-19,China,17,248
2021-10-19,Australia,-6,72
2021-10-20,France,-9,263
2021-10-20,Argentina,24,296
2021-10-20,Denmark,51,99
2021-10-20,China,44,150
2021-10-20,Australia,25,200
2021-10-21,France,19,72
2021-10-21,Argentina,-6,165
2021-10-21,Denmark,18,337
2021-10-21,China,22,319
2021-10-21,Australia,29,54
2021-10-22,France,32,111
2021-10-22,Argentina,36,132
2021-10-22,Denmark,44,247
2021-10-22,China,27,242
2021-10-22,Australia,38,318
2021-10-23,France,32,104
2021-10-23,Argentina,-6,333
2021-10-23,Denmark,4,188
2021-10-23,China,49,189
2021-10-23,Australia,15,126
2021-10-24,France,-4,148
2021-10-24,Argentina,7,99
2021-10-24,Denmark,29,108
2021-10-24,China,-10,69
2021-10-24,Australia,26,183
2021-10-25,France,10,253
2021-10-25,Argentina,3,154
2021-10-25,Denmark,41,213
2021-10-25,China,2,66
2021-10-25,Australia,43,199
2021-10-26,France,29,182
2021-10-26,Argentina,14,101
2021-10-26,Denmark,16,195
2021-10-26,China,-8,15
2021-10-26,Australia,38,323
2021-10-27,France,-3,191
2021-10-27,Argentina,16,275
2021-10-27,Denmark,22,142
2021-10-27,China,26,208
2021-10-27,Australia,40,254
2021-10-28,France,36,160
2021-10-28,Argentina,21,334
2021-10-28,Denmark,-6,345
2021-10-28,China,-4,243
2021-10-28,Australia,43,244
2021-10-29,France,2,6
2021-10-29,Argentina,-6,348
2021-10-29,Denmark,12,213
2021-10-29,China,40,326
2021-10-29,Australia,52,330
2021-10-30,France,5,87
2021-10-30,Argentina,52,272
2021-10-30,Denmark,10,279
2021-10-30,China,0,295
2021-10-30,Australia,28,176
2021-10-31,France,23,67
2021-10-31,Argentina,27,179
2021-10-31,Denmark,52,25
2021-10-31,China,45,339
2021-10-31,Australia,1,152
2021-11-01,France,-7,230
2021-11-01,Argentina,2,243
2021-11-01,Denmark,44,115
2021-11-01,China,14,107
2021-11-01,Australia,9,80
2021-11-02,France,40,131
2021-11-02,Argentina,3,214
2021-11-02,Denmark,13,292
2021-11-02,China,30,15
2021-11-02,Australia,37,136
2021-11-03,France,36,320
2021-11-03,Argentina,19,57
2021-11-03,Denmark,51,139
2021-11-03,China,13,302
2021-11-03,Australia,-2,53
2021-11-04,France,16,152
2021-11-04,Argentina,48,292
2021-11-04,Denmark,36,95
2021-11-04,China,24,324
2021-11-04,Australia,41,83
2021-11-05,France,-2,228
2021-11-05,Argentina,40,86
2021-11-05,Denmark,44,138
2021-11-05,China,29,263
2021-11-05,Australia,23,261
2021-11-06,France,-1,246
2021-11-06,Argentina,-11,142
2021-11-06,Denmark,4,149
2021-11-06,China,54,141
2021-11-06,Australia,26,304
2021-11-07,France,3,22
2021-11-07,Argentina,-8,50
2021-11-07,Denmark,41,42
2021-11-07,China,21,265
2021-11-07,Australia,45,30
2021-11-08,France,10,263
2021-11-08,Argentina,45,122
2021-11-08,Denmark,39,12
2021-11-08,China,3,2
2021-11-08,Australia,27,39
2021-11-09,France,36,24
2021-11-09,Argentina,51,87
2021-11-09,Denmark,-2,103
2021-11-09,China,20,305
2021-11-09,Australia,2,259
2021-11-10,France,16,82
2021-11-10,Argentina,28,212
2021-11-10,Denmark,30,168
2021-11-10,China,1,146
2021-11-10,Australia,12,193
2021-11-11,France,37,299
2021-11-11,Argentina,55,121
2021-11-11,Denmark,42,40
2021-11-11,China,6,122
2021-11-11,Australia,-6,285
2021-11-12,France,-10,9
2021-11-12,Argentina,51,325
2021-11-12,Denmark,-11,328
2021-11-12,China,-2,51
2021-11-12,Australia,53,239
2021-11-13,France,-6,236
2021-11-13,Argentina,-7,139
2021-11-13,Denmark,5,83
2021-11-13,China,2,170
2021-11-13,Australia,26,139
2021-11-14,France,0,313
2021-11-14,Argentina,5,173
2021-11-14,Denmark,52,60
2021-11-14,China,9,20
2021-11-14,Australia,21,279
2021-11-15,France,40,27
2021-11-15,Argentina,46,323
2021-11-15,Denmark,20,296
2021-11-15,China,30,252
2021-11-15,Australia,-5,200
2021-11-16,France,-10,164
2021-11-16,Argentina,55,205
2021-11-16,Denmark,-11,144
2021-11-16,China,11,310
2021-11-16,Australia,16,6
2021-11-17,France,-4,200
2021-11-17,Argentina,45,46
2021-11-17,Denmark,34,66
2021-11-17,China,43,250
2021-11-17,Australia,54,226
2021-11-18,France,-9,69
2021-11-18,Argentina,35,307
2021-11-18,Denmark,20,58
2021-11-18,China,-11,54
2021-11-18,Australia,32,37
2021-11-19,France,47,150
2021-11-19,Argentina,-1,255
2021-11-19,Denmark,52,26
2021-11-19,China,-10,297
2021-11-19,Australia,51,152
2021-11-20,France,32,275
2021-11-20,Argentina,40,118
2021-11-20,Denmark,25,269
2021-11-20,China,12,78
2021-11-20,Australia,2,285
2021-11-21,France,37,332
2021-11-21,Argentina,21,239
2021-11-21,Denmark,50,98
2021-11-21,China,50,220
2021-11-21,Australia,6,119
2021-11-22,France,0,217
2021-11-22,Argentina,53,230
2021-11-22,Denmark,2,343
2021-11-22,China,9,109
2021-11-22,Australia,22,60
2021-11-23,France,35,128
2021-11-23,Argentina,-11,36
2021-11-23,Denmark,39,261
2021-11-23,China,38,80
2021-11-23,Australia,6,289
2021-11-24,France,41,93
2021-11-24,Argentina,10,215
2021-11-24,Denmark,-9,13
2021-11-24,China,12,173
2021-11-24,Australia,3,46
2021-11-25,France,-5,289
2021-11-25,Argentina,38,236
2021-11-25,Denmark,-7,192
2021-11-25,China,25,254
2021-11-25,Australia,2,9
2021-11-26,France,37,335
2021-11-26,Argentina,39,327
2021-11-26,Denmark,54,329
2021-11-26,China,3,249
2021-11-26,Australia,42,31
2021-11-27,France,47,54
2021-11-27,Argentina,-7,282
2021-11-27,Denmark,19,20
2021-11-27,China,9,338
2021-11-27,Australia,52,48
2021-11-28,France,53,92
2021-11-28,Argentina,28,349
2021-11-28,Denmark,27,3
2021-11-28,China,32,179
2021-11-28,Australia,0,155
2021-11-29,France,2,253
2021-11-29,Argentina,36,313
2021-11-29,Denmark,15,119
2021-11-29,China,-1,326
2021-11-29,Australia,-6,251
2021-11-30,France,-1,68
2021-11-30,Argentina,45,289
2021-11-30,Denmark,6,165
2021-11-30,China,11,36
2021-11-30,Australia,18,141
2021-12-01,France,45,86
2021-12-01,Argentina,22,117
2021-12-01,Denmark,42,212
2021-12-01,China,27,80
2021-12-01,Australia,27,4
2021-12-02,France,11,209
2021-12-02,Argentina,17,182
2021-12-02,Denmark,52,292
2021-12-02,China,-3,159
2021-12-02,Australia,-10,267
2021-12-03,France,1,306
2021-12-03,Argentina,14,79
2021-12-03,Denmark,-6,192
2021-12-03,China,-9,109
2021-12-03,Australia,52,162
2021-12-04,France,12,326
2021-12-04,Argentina,0,298
2021-12-04,Denmark,42,87
2021-12-04,China,48,188
2021-12-04,Australia,46,17
2021-12-05,France,21,170
2021-12-05,Argentina,39,108
2021-12-05,Denmark,-6,125
2021-12-05,China,-5,110
2021-12-05,Australia,-7,117
2021-12-06,France,20,183
2021-12-06,Argentina,47,31
2021-12-06,Denmark,41,348
2021-12-06,China,-4,279
2021-12-06,Australia,14,126
2021-12-07,France,11,335
2021-12-07,Argentina,46,270
2021-12-07,Denmark,3,8
2021-12-07,China,29,4
2021-12-07,Australia,-2,329
2021-12-08,France,40,255
2021-12-08,Argentina,9,227
2021-12-08,Denmark,45,14
2021-12-08,China,-2,322
2021-12-08,Australia,34,13
2021-12-09,France,11,186
2021-12-09,Argentina,18,334
2021-12-09,Denmark,-7,280
2021-12-09,China,32,338
2021-12-09,Australia,10,5
2021-12-10,France,26,250
2021-12-10,Argentina,-3,49
2021-12-10,Denmark,48,103
2021-12-10,China,22,165
2021-12-10,Australia,53,92
2021-12-11,France,8,64
2021-12-11,Argentina,1,93
2021-12-11,Denmark,40,221
2021-12-11,China,44,297
2021-12-11,Australia,49,186
2021-12-12,France,43,214
2021-12-12,Argentina,-4,192
2021-12-12,Denmark,46,246
2021-12-12,China,45,296
2021-12-12,Australia,30,324
2021-12-13,France,0,325
2021-12-13,Argentina,28,55
2021-12-13,Denmark,23,148
2021-12-13,China,48,22
2021-12-13,Australia,48,341
2021-12-14,France,16,331
2021-12-14,Argentina,35,87
2021-12-14,Denmark,-5,267
2021-12-14,China,11,41
2021-12-14,Australia,47,32
2021-12-15,France,5,102
2021-12-15,Argentina,26,222
2021-12-15,Denmark,24,154
2021-12-15,China,36,172
2021-12-15,Australia,53,202
2021-12-16,France,25,164
2021-12-16,Argentina,-10,174
