date,country,temperature,rainfall
2021-07-09,Argentina,54,90
2021-07-09,Denmark,48,270
2021-07-09,China,36,84
2021-07-09,Australia,23,219
2021-07-10,France,55,134
2021-07-10,Argentina,45,242
2021-07-10,Denmark,12,27
2021-07-10,China,-10,213
2021-07-10,Australia,42,262
2021-07-11,France,49,262
2021-07-11,Argentina,24,20
2021-07-11,Denmark,-4,200
2021-07-11,China,28,108
2021-07-11,Australia,9,173
2021-07-12,France,26,33
2021-07-12,Argentina,3,251
2021-07-12,Denmark,-10,62
2021-07-12,China,3,122
2021-07-12,Australia,50,170
2021-07-13,France,24,65
2021-07-13,Argentina,28,115
2021-07-13,Denmark,42,166
2021-07-13,China,45,9
2021-07-13,Australia,4,338
2021-07-14,France,14,329
2021-07-14,Argentina,36,246
2021-07-14,Denmark,32,102
2021-07-14,China,41,134
2021-07-14,Australia,20,315
2021-07-15,France,53,105
2021-07-15,Argentina,26,135
2021-07-15,Denmark,51,165
2021-07-15,China,27,311
2021-07-15,Australia,53,44
2021-07-16,France,12,315
2021-07-16,Argentina,3,202
2021-07-16,Denmark,50,294
2021-07-16,China,17,208
2021-07-16,Australia,-11,251
2021-07-17,France,1,314
2021-07-17,Argentina,6,172
2021-07-17,Denmark,13,273
2021-07-17,China,53,73
2021-07-17,Australia,18,55
2021-07-18,France,-11,223
2021-07-18,Argentina,24,16
2021-07-18,Denmark,54,166
2021-07-18,China,45,327
2021-07-18,Australia,18,160
2021-07-19,France,42,303
2021-07-19,Argentina,1,112
2021-07-19,Denmark,17,35
2021-07-19,China,37,304
2021-07-19,Australia,50,339
2021-07-20,France,9,206
2021-07-20,Argentina,-7,271
2021-07-20,Denmark,40,221
2021-07-20,China,29,0
2021-07-20,Australia,41,134
2021-07-21,France,-4,251
2021-07-21,Argentina,49,332
2021-07-21,Denmark,23,92
2021-07-21,China,-8,289
2021-07-21,Australia,-1,206
2021-07-22,France,39,72
2021-07-22,Argentina,22,92
2021-07-22,Denmark,-3,299
2021-07-22,China,40,34
2021-07-22,Australia,-3,234
2021-07-23,France,43,39
2021-07-23,Argentina,36,17
2021-07-23,Denmark,43,98
2021-07-23,China,-3,113
2021-07-23,Australia,21,320
2021-07-24,France,45,100
2021-07-24,Argentina,-3,270
2021-07-24,Denmark,32,338
2021-07-24,China,45,155
2021-07-24,Australia,36,260
2021-07-25,France,40,258
2021-07-25,Argentina,47,8
2021-07-25,Denmark,54,233
2021-07-25,China,-9,232
2021-07-25,Australia,15,66
2021-07-26,France,15,249
2021-07-26,Argentina,33,91
2021-07-26,Denmark,-7,153
2021-07-26,China,10,224
2021-07-26,Australia,28,97
2021-07-27,France,9,114
2021-07-27,Argentina,48,126
2021-07-27,Denmark,29,190
2021-07-27,China,34,79
2021-07-27,Australia,43,197
2021-07-28,France,34,286
2021-07-28,Argentina,38,346
2021-07-28,Denmark,-1,112
2021-07-28,China,0,224
2021-07-28,Australia,39,248
2021-07-29,France,6,86
2021-07-29,Argentina,31,329
2021-07-29,Denmark,23,59
2021-07-29,China,31,160
2021-07-29,Australia,26,110
2021-07-30,France,38,38
2021-07-30,Argentina,-10,86
2021-07-30,Denmark,34,221
2021-07-30,China,-9,151
2021-07-30,Australia,-7,176
2021-07-31,France,49,233
2021-07-31,Argentina,31,292
2021-07-31,Denmark,14,160
2021-07-31,China,-10,316
2021-07-31,Australia,-3,217
2021-08-01,France,11,170
2021-08-01,Argentina,30,181
2021-08-01,Denmark,28,194
2021-08-01,China,-7,72
2021-08-01,Australia,-6,199
2021-08-02,France,52,140
2021-08-02,Argentina,7,102
2021-08-02,Denmark,22,250
2021-08-02,China,0,268
2021-08-02,Australia,31,295
2021-08-03,France,32,118
2021-08-03,Argentina,47,235
2021-08-03,Denmark,-8,31
2021-08-03,China,-3,123
2021-08-03,Australia,48,306
2021-08-04,France,47,210
2021-08-04,Argentina,52,82
2021-08-04,Denmark,-1,268
2021-08-04,China,12,344
2021-08-04,Australia,17,318
2021-08-05,France,16,64
2021-08-05,Argentina,33,330
2021-08-05,Denmark,53,21
2021-08-05,China,44,40
2021-08-05,Australia,11,120
2021-08-06,France,19,162
2021-08-06,Argentina,25,208
2021-08-06,Denmark,17,242
2021-08-06,China,31,68
2021-08-06,Australia,16,68
2021-08-07,France,13,203
2021-08-07,Argentina,32,297
2021-08-07,Denmark,22,332
2021-08-07,China,52,197
2021-08-07,Australia,8,66
2021-08-08,France,52,342
2021-08-08,Argentina,2,258
2021-08-08,Denmark,-4,174
2021-08-08,China,54,130
2021-08-08,Australia,19,137
2021-08-09,France,39,139
2021-08-09,Argentina,-4,139
2021-08-09,Denmark,10,230
2021-08-09,China,8,187
2021-08-09,Australia,52,42
2021-08-10,France,24,257
2021-08-10,Argentina,26,339
2021-08-10,Denmark,25,154
2021-08-10,China,12,60
2021-08-10,Australia,42,199
2021-08-11,France,7,52
2021-08-11,Argentina,41,228
2021-08-11,Denmark,7,302
2021-08-11,China,34,88
2021-08-11,Australia,-3,277
2021-08-12,France,48,129
2021-08-12,Argentina,2,4
2021-08-12,Denmark,26,220
2021-08-12,China,29,223
2021-08-12,Australia,48,98
2021-08-13,France,12,64
2021-08-13,Argentina,46,98
2021-08-13,Denmark,3,310
2021-08-13,China,33,126
2021-08-13,Australia,-1,268
2021-08-14,France,47,17
2021-08-14,Argentina,15,122
2021-08-14,Denmark,37,67
2021-08-14,China,10,68
2021-08-14,Australia,54,252
2021-08-15,France,-8,99
2021-08-15,Argentina,35,42
2021-08-15,Denmark,16,255
2021-08-15,China,19,18
2021-08-15,Australia,36,345
2021-08-16,France,45,285
2021-08-16,Argentina,0,256
2021-08-16,Denmark,41,280
2021-08-16,China,35,173
2021-08-16,Australia,36,257
2021-08-17,France,7,314
2021-08-17,Argentina,49,165
2021-08-17,Denmark,-2,182
2021-08-17,China,36,2
2021-08-17,Australia,41,4
2021-08-18,France,-6,345
2021-08-18,Argentina,47,348
2021-08-18,Denmark,16,306
2021-08-18,China,22,32
2021-08-18,Australia,22,307
2021-08-19,France,-9,283
2021-08-19,Argentina,37,254
2021-08-19,Denmark,25,54
2021-08-19,China,30,129
2021-08-19,Australia,29,111
2021-08-20,France,26,24
2021-08-20,Argentina,26,59
2021-08-20,Denmark,26,275
2021-08-20,China,11,54
2021-08-20,Australia,43,230
2021-08-21,France,18,339
2021-08-21,Argentina,19,145
2021-08-21,Denmark,16,271
2021-08-21,China,44,80
2021-08-21,Australia,6,263
2021-08-22,France,-2,239
2021-08-22,Argentina,33,203
2021-08-22,Denmark,18,107
2021-08-22,China,7,49
2021-08-22,Australia,-4,201
2021-08-23,France,-5,20
2021-08-23,Argentina,0,154
2021-08-23,Denmark,12,165
2021-08-23,China,18,196
2021-08-23,Australia,41,16
2021-08-24,France,27,273
2021-08-24,Argentina,49,139
2021-08-24,Denmark,17,239
2021-08-24,China,12,204
2021-08-24,Australia,-11,246
2021-08-25,France,-4,68
2021-08-25,Argentina,35,58
2021-08-25,Denmark,12,31
2021-08-25,China,-4,326
2021-08-25,Australia,40,291
2021-08-26,France,-10,53
2021-08-26,Argentina,-3,323
2021-08-26,Denmark,-2,73
2021-08-26,China,6,295
2021-08-26,Australia,-7,57
2021-08-27,France,54,131
2021-08-27,Argentina,30,223
2021-08-27,Denmark,41,322
2021-08-27,China,53,185
2021-08-27,Australia,6,138
2021-08-28,France,28,53
2021-08-28,Argentina,34,166
2021-08-28,Denmark,14,209
2021-08-28,China,46,139
2021-08-28,Australia,22,321
2021-08-29,France,8,221
2021-08-29,Argentina,37,311
2021-08-29,Denmark,16,101
2021-08-29,China,-9,291
2021-08-29,Australia,9,243
2021-08-30,France,37,237
2021-08-30,Argentina,27,277
2021-08-30,Denmark,50,330
2021-08-30,China,15,279
2021-08-30,Australia,3,56
2021-08-31,France,8,159
2021-08-31,Argentina,18,37
2021-08-31,Denmark,31,6
2021-08-31,China,10,216
2021-08-31,Australia,27,142
2021-09-01,France,21,314
2021-09-01,Argentina,12,201
2021-09-01,Denmark,17,341
2021-09-01,China,23,159
2021-09-01,Australia,6,60
2021-09-02,France,2,241
2021-09-02,Argentina,0,316
2021-09-02,Denmark,4,201
2021-09-02,China,39,93
2021-09-02,Australia,15,80
2021-09-03,France,24,47
2021-09-03,Argentina,-1,57
2021-09-03,Denmark,49,205
2021-09-03,China,50,255
2021-09-03,Australia,25,46
2021-09-04,France,21,183
2021-09-04,Argentina,12,217
2021-09-04,Denmark,39,158
2021-09-04,China,41,303
2021-09-04,Australia,38,14
2021-09-05,France,50,180
2021-09-05,Argentina,51,140
2021-09-05,Denmark,-9,347
2021-09-05,China,26,186
2021-09-05,Australia,24,308
2021-09-06,France,26,225
2021-09-06,Argentina,16,174
2021-09-06,Denmark,38,2
2021-09-06,China,-5,170
2021-09-06,Australia,39,324
2021-09-07,France,21,183
2021-09-07,Argentina,-4,57
2021-09-07,Denmark,35,4
2021-09-07,China,36,308
2021-09-07,Australia,-8,115
2021-09-08,France,49,190
2021-09-08,Argentina,8,331
2021-09-08,Denmark,11,174
2021-09-08,China,53,339
2021-09-08,Australia,12,321
2021-09-09,France,6,123
2021-09-09,Argentina,29,307
2021-09-09,Denmark,-8,327
2021-09-09,China,11,235
2021-09-09,Australia,30,131
2021-09-10,France,-1,71
2021-09-10,Argentina,0,302
2021-09-10,Denmark,17,71
2021-09-10,China,27,189
2021-09-10,Australia,7,87
2021-09-11,France,3,232
2021-09-11,Argentina,44,155
2021-09-11,Denmark,4,331
2021-09-11,China,52,1
2021-09-11,Australia,34,246
2021-09-12,France,4,251
2021-09-12,Argentina,46,130
2021-09-12,Denmark,35,246
2021-09-12,China,53,138
2021-09-12,Australia,9,303
2021-09-13,France,43,331
2021-09-13,Argentina,18,126
2021-09-13,Denmark,39,348
2021-09-13,China,2,197
2021-09-13,Australia,48,10
2021-09-14,France,-1,97
2021-09-14,Argentina,6,339
2021-09-14,Denmark,42,252
2021-09-14,China,33,319
2021-09-14,Australia,-10,74
2021-09-15,France,39,207
2021-09-15,Argentina,4,22
2021-09-15,Denmark,9,261
2021-09-15,China,18,230
2021-09-15,Australia,12,348
2021-09-16,France,8,199
2021-09-16,Argentina,52,262
2021-09-16,Denmark,4,276
2021-09-16,China,6,305
2021-09-16,Australia,1,130
2021-09-17,France,54,213
2021-09-17,Argentina,23,113
2021-09-17,Denmark,1,301
2021-09-17,China,50,25
2021-09-17,Australia,10,178
2021-09-18,France,8,67
2021-09-18,Argentina,21,273
2021-09-18,Denmark,53,313
2021-09-18,China,-6,214
2021-09-18,Australia,13,241
2021-09-19,France,12,265
2021-09-19,Argentina,26,280
2021-09-19,Denmark,-8,135
2021-09-19,China,3,27
2021-09-19,Australia,39,120
2021-09-20,France,51,237
2021-09-20,Argentina,9,305
2021-09-20,Denmark,25,20
2021-09-20,China,-9,110
2021-09-20,Australia,-3,161
2021-09-21,France,1,272
2021-09-21,Argentina,55,286
2021-09-21,Denmark,28,214
2021-09-21,China,-2,6
2021-09-21,Australia,-4,159
2021-09-22,France,-3,159
2021-09-22,Argentina,-6,29
2021-09-22,Denmark,42,209
2021-09-22,China,39,245
2021-09-22,Australia,34,150
2021-09-23,France,3,260
2021-09-23,Argentina,3,79
2021-09-23,Denmark,0,127
2021-09-23,China,46,40
2021-09-23,Australia,55,204
2021-09-24,France,8,134
2021-09-24,Argentina,47,313
2021-09-24,Denmark,-5,287
2021-09-24,China,54,194
2021-09-24,Australia,36,256
2021-09-25,France,-2,172
2021-09-25,Argentina,-10,46
2021-09-25,Denmark,2,315
2021-09-25,China,10,126
2021-09-25,Australia,38,283
2021-09-26,France,21,207
2021-09-26,Argentina,29,69
2021-09-26,Denmark,45,273
2021-09-26,China,19,154
2021-09-26,Australia,19,211
2021-09-27,France,2,41
2021-09-27,Argentina,37,186
2021-09-27,Denmark,43,48
2021-09-27,China,51,51
2021-09-27,Australia,21,209
2021-09-28,France,-11,267
2021-09-28,Argentina,12,321
2021-09-28,Denmark,53,194
2021-09-28,China,-10,94
2021-09-28,Australia,45,254
2021-09-29,France,33,178
2021-09-29,Argentina,11,25
2021-09-29,Denmark,-6,233
2021-09-29,China,-4,146
2021-09-29,Australia,10,177
2021-09-30,France,22,196
2021-09-30,Argentina,26,252
2021-09-30,Denmark,18,230
2021-09-30,China,-6,81
2021-09-30,Australia,14,129
2021-10-01,France,4,167
2021-10-01,Argentina,47,129
2021-10-01,Denmark,-2,46
2021-10-01,China,22,287
2021-10-01,Australia,10,185
2021-10-02,France,44,114
2021-10-02,Argentina,35,41
2021-10-02,Denmark,-6,267
2021-10-02,China,49,55
2021-10-02,Australia,28,65
2021-10-03,France,1,95
2021-10-03,Argentina,13,141
2021-10-03,Denmark,-5,336
2021-10-03,China,41,68
2021-10-03,Australia,13,268
2021-10-04,France,1,246
2021-10-04,Argentina,25,292
2021-10-04,Denmark,-7,185
2021-10-04,China,18,201
2021-10-04,Australia,43,134
2021-10-05,France,19,312
2021-10-05,Argentina,13,33
2021-10-05,Denmark,-11,331
2021-10-05,China,27,331
2021-10-05,Australia,33,128
2021-10-06,France,15,229
2021-10-06,Argentina,4,204
2021-10-06,Denmark,45,275
2021-10-06,China,45,329
2021-10-06,Australia,23,223
2021-10-07,France,30,282
2021-10-07,Argentina,9,300
2021-10-07,Denmark,-9,115
2021-10-07,China,22,215
2021-10-07,Australia,27,195
2021-10-08,France,12,122
2021-10-08,Argentina,53,323
2021-10-08,Denmark,-10,124
2021-10-08,China,30,288
2021-10-08,Australia,25,104
2021-10-09,France,37,208
2021-10-09,Argentina,26,303
2021-10-09,Denmark,26,283
2021-10-09,China,-8,110
2021-10-09,Australia,8,21
2021-10-10,France,42,125
2021-10-10,Argentina,9,162
2021-10-10,Denmark,-5,251
2021-10-10,China,36,71
2021-10-10,Australia,31,284
2021-10-11,France,0,190
2021-10-11,Argentina,-10,303
2021-10-11,Denmark,5,203
2021-10-11,China,-11,107
2021-10-11,Australia,38,103
2021-10-12,France,0,146
2021-10-12,Argentina,22,219
2021-10-12,Denmark,14,79
2021-10-12,China,35,134
2021-10-12,Australia,36,49
2021-10-13,France,39,289
2021-10-13,Argentina,26,68
2021-10-13,Denmark,36,163
2021-10-13,China,-5,167
2021-10-13,Australia,54,340
2021-10-14,France,39,348
2021-10-14,Argentina,-11,251
2021-10-14,Denmark,43,70
2021-10-14,China,16,291
2021-10-14,Australia,23,113
2021-10-15,France,0,57
2021-10-15,Argentina,46,212
2021-10-15,Denmark,40,305
2021-10-15,China,55,183
2021-10-15,Australia,5,161
2021-10-16,France,49,152
2021-10-16,Argentina,49,0
2021-10-16,Denmark,31,93
2021-10-16,China,6,268
2021-10-16,Australia,-7,229
2021-10-17,France,54,349
2021-10-17,Argentina,32,102
2021-10-17,Denmark,50,269
2021-10-17,China,43,134
2021-10-17,Australia,32,153
2021-10-18,France,8,148
2021-10-18,Argentina,45,171
2021-10-18,Denmark,37,247
2021-10-18,China,4,171
2021-10-18,Australia,-9,256
2021-10-19,France,50,21
2021-10-19,Argentina,37,130
2021-10-19,Denmark,18,269
2021-10-19,China,-8,301
2021-10-19,Australia,46,266
2021-10-20,France,10,294
2021-10-20,Argentina,41,162
2021-10-20,Denmark,45,154
2021-10-20,China,26,256
2021-10-20,Australia,14,306
2021-10-21,France,11,310
2021-10-21,Argentina,53,115
2021-10-21,Denmark,30,20
2021-10-21,China,35,226
2021-10-21,Australia,5,112
2021-10-22,France,19,288
2021-10-22,Argentina,42,1
2021-10-22,Denmark,37,187
2021-10-22,China,41,270
2021-10-22,Australia,18,126
2021-10-23,France,5,186
2021-10-23,Argentina,23,260
2021-10-23,Denmark,-10,278
2021-10-23,China,38,99
2021-10-23,Australia,43,301
2021-10-24,France,10,170
2021-10-24,Argentina,7,190
2021-10-24,Denmark,32,167
2021-10-24,China,-4,55
2021-10-24,Australia,48,114
2021-10-25,France,22,58
2021-10-25,Argentina,-4,132
2021-10-25,Denmark,39,113
2021-10-25,China,3,38
2021-10-25,Australia,27,323
2021-10-26,France,0,232
2021-10-26,Argentina,14,82
2021-10-26,Denmark,53,128
2021-10-26,China,-4,321
2021-10-26,Australia,15,174
2021-10-27,France,50,250
2021-10-27,Argentina,6,269
2021-10-27,Denmark,26,22
2021-10-27,China,-7,259
2021-10-27,Australia,11,325
2021-10-28,France,-11,54
2021-10-28,Argentina,-3,188
2021-10-28,Denmark,31,281
2021-10-28,China,35,335
2021-10-28,Australia,35,228
2021-10-29,France,54,250
2021-10-29,Argentina,52,55
2021-10-29,Denmark,13,99
2021-10-29,China,-1,277
2021-10-29,Australia,32,318
2021-10-30,France,2,116
2021-10-30,Argentina,17,64
2021-10-30,Denmark,-7,152
2021-10-30,China,-11,229
2021-10-30,Australia,-7,25
2021-10-31,France,43,14
2021-10-31,Argentina,24,100
2021-10-31,Denmark,-1,193
2021-10-31,China,15,305
2021-10-31,Australia,31,161
2021-11-01,France,29,314
2021-11-01,Argentina,9,313
2021-11-01,Denmark,33,291
2021-11-01,China,55,288
2021-11-01,Australia,52,307
2021-11-02,France,-2,154
2021-11-02,Argentina,19,141
2021-11-02,Denmark,1,298
2021-11-02,China,25,142
2021-11-02,Australia,-2,313
2021-11-03,France,-9,322
2021-11-03,Argentina,7,303
2021-11-03,Denmark,-3,303
2021-11-03,China,30,97
2021-11-03,Australia,1,25
2021-11-04,France,54,12
2021-11-04,Argentina,-6,236
2021-11-04,Denmark,2,233
2021-11-04,China,10,225
2021-11-04,Australia,26,299
2021-11-05,France,47,159
2021-11-05,Argentina,-2,264
2021-11-05,Denmark,6,211
2021-11-05,China,-4,196
2021-11-05,Australia,-1,22
2021-11-06,France,53,141
2021-11-06,Argentina,-7,307
2021-11-06,Denmark,50,331
2021-11-06,China,54,272
2021-11-06,Australia,32,347
2021-11-07,France,54,283
2021-11-07,Argentina,14,276
2021-11-07,Denmark,35,42
2021-11-07,China,7,9
2021-11-07,Australia,38,116
2021-11-08,France,44,135
2021-11-08,Argentina,48,197
2021-11-08,Denmark,33,27
2021-11-08,China,24,154
2021-11-08,Australia,8,219
2021-11-09,France,-5,102
2021-11-09,Argentina,42,290
2021-11-09,Denmark,2,343
2021-11-09,China,-2,95
2021-11-09,Australia,35,131
2021-11-10,France,-3,7
2021-11-10,Argentina,46,60
2021-11-10,Denmark,52,85
2021-11-10,China,-7,98
2021-11-10,Australia,51,115
2021-11-11,France,38,55
2021-11-11,Argentina,30,108
2021-11-11,Denmark,31,78
2021-11-11,China,9,307
2021-11-11,Australia,46,318
2021-11-12,France,41,304
2021-11-12,Argentina,47,298
2021-11-12,Denmark,-5,177
2021-11-12,China,7,295
2021-11-12,Australia,15,236
2021-11-13,France,43,119
2021-11-13,Argentina,-9,78
2021-11-13,Denmark,-11,237
2021-11-13,China,35,293
2021-11-13,Australia,46,123
2021-11-14,France,-2,312
2021-11-14,Argentina,49,203
2021-11-14,Denmark,35,310
2021-11-14,China,47,87
2021-11-14,Australia,9,209
2021-11-15,France,-7,219
2021-11-15,Argentina,0,222
2021-11-15,Denmark,9,317
2021-11-15,China,22,228
2021-11-15,Australia,3,59
2021-11-16,France,-9,133
2021-11-16,Argentina,1,132
2021-11-16,Denmark,19,66
2021-11-16,China,23,167
2021-11-16,Australia,8,10
2021-11-17,France,-2,349
2021-11-17,Argentina,33,9
2021-11-17,Denmark,-6,5
2021-11-17,China,16,259
2021-11-17,Australia,37,104
2021-11-18,France,41,293
2021-11-18,Argentina,5,103
2021-11-18,Denmark,-5,275
2021-11-18,China,-7,330
2021-11-18,Australia,-11,282
2021-11-19,France,-9,173
2021-11-19,Argentina,48,22
2021-11-19,Denmark,0,112
2021-11-19,China,50,260
2021-11-19,Australia,27,270
2021-11-20,France,-8,81
2021-11-20,Argentina,26,187
2021-11-20,Denmark,55,45
2021-11-20,China,37,15
2021-11-20,Australia,6,169
2021-11-21,France,10,169
2021-11-21,Argentina,8,86
2021-11-21,Denmark,29,46
2021-11-21,China,-10,245
2021-11-21,Australia,51,1
2021-11-22,France,48,222
2021-11-22,Argentina,11,172
2021-11-22,Denmark,30,203
2021-11-22,China,19,268
2021-11-22,Australia,52,181
2021-11-23,France,44,242
2021-11-23,Argentina,5,63
2021-11-23,Denmark,27,349
2021-11-23,China,40,60
2021-11-23,Australia,41,176
2021-11-24,France,13,264
2021-11-24,Argentina,27,50
2021-11-24,Denmark,-6,278
2021-11-24,China,11,340
2021-11-24,Australia,26,113
2021-11-25,France,23,38
2021-11-25,Argentina,47,143
2021-11-25,Denmark,38,88
2021-11-25,China,38,280
2021-11-25,Australia,13,100
2021-11-26,France,35,180
2021-11-26,Argentina,48,11
2021-11-26,Denmark,-7,248
2021-11-26,China,14,226
2021-11-26,Australia,36,311
2021-11-27,France,19,87
2021-11-27,Argentina,19,140
2021-11-27,Denmark,4,64
2021-11-27,China,39,128
2021-11-27,Australia,35,267
2021-11-28,France,-11,31
2021-11-28,Argentina,41,177
2021-11-28,Denmark,4,230
2021-11-28,China,21,276
2021-11-28,Australia,-2,133
2021-11-29,France,49,316
2021-11-29,Argentina,15,0
2021-11-29,Denmark,27,326
2021-11-29,China,36,145
2021-11-29,Australia,6,230
2021-11-30,France,3,136
2021-11-30,Argentina,52,101
2021-11-30,Denmark,47,37
2021-11-30,China,24,132
2021-11-30,Australia,29,221
2021-12-01,France,32,167
2021-12-01,Argentina,22,29
2021-12-01,Denmark,51,263
2021-12-01,China,1,238
2021-12-01,Australia,-11,308
2021-12-02,France,-11,181
2021-12-02,Argentina,-1,117
2021-12-02,Denmark,17,70
2021-12-02,China,49,141
2021-12-02,Australia,0,258
2021-12-03,France,-7,107
2021-12-03,Argentina,33,5
2021-12-03,Denmark,-8,278
2021-12-03,China,24,19
2021-12-03,Australia,55,160
2021-12-04,France,48,284
2021-12-04,Argentina,45,182
2021-12-04,Denmark,47,233
2021-12-04,China,41,272
2021-12-04,Australia,-7,341
2021-12-05,France,-2,194
2021-12-05,Argentina,24,238
2021-12-05,Denmark,36,260
2021-12-05,China,26,166
2021-12-05,Australia,37,159
2021-12-06,France,49,187
2021-12-06,Argentina,44,267
2021-12-06,Denmark,25,205
2021-12-06,China,18,5
2021-12-06,Australia,13,265
2021-12-07,France,52,25
2021-12-07,Argentina,8,258
2021-12-07,Denmark,21,23
2021-12-07,China,54,202
2021-12-07,Australia,31,164
2021-12-08,France,55,30
2021-12-08,Argentina,27,297
2021-12-08,Denmark,9,273
2021-12-08,China,-5,152
2021-12-08,Australia,49,25
2021-12-09,France,24,239
2021-12-09,Argentina,49,244
2021-12-09,Denmark,-8,38
2021-12-09,China,25,237
2021-12-09,Australia,32,311
2021-12-10,France,52,306
2021-12-10,Argentina,48,114
2021-12-10,Denmark,-5,20
2021-12-10,China,4,232
2021-12-10,Australia,21,314
2021-12-11,France,35,75
2021-12-11,Argentina,-7,233
2021-12-11,Denmark,28,53
2021-12-11,China,-1,262
2021-12-11,Australia,40,193
2021-12-12,France,42,329
2021-12-12,Argentina,12,190
2021-12-12,Denmark,3,89
2021-12-12,China,51,17
2021-12-12,Australia,47,165
2021-12-13,France,39,21
2021-12-13,Argentina,48,339
2021-12-13,Denmark,20,308
2021-12-13,China,5,107
2021-12-13,Australia,15,22
2021-12-14,France,24,338
2021-12-14,Argentina,1,151
2021-12-14,Denmark,31,255
2021-12-14,China,-8,114
2021-12-14,Australia,7,8
2021-12-15,France,45,143
2021-12-15,Argentina,22,329
2021-12-15,Denmark,49,165
2021-12-15,China,0,87
